Time,User full name,Affected user,Event context,Component,Event name,Description,Origin
"26/10/20, 12:36",anonfirstname69 anonlastname69,-,File: Slides of Webinar 2,File,Course module viewed,The user with id '181' viewed the 'resource' activity with course module id '645'.,
"26/10/20, 12:36",anonfirstname69 anonlastname69,-,File: Better to be frustrated than bored!,File,Course module viewed,The user with id '181' viewed the 'resource' activity with course module id '643'.,
"26/10/20, 12:36",anonfirstname69 anonlastname69,-,File: Computational Methods for the Analysis of Learning and Knowledge Building Communities,File,Course module viewed,The user with id '181' viewed the 'resource' activity with course module id '642'.,
"26/10/20, 12:35",anonfirstname69 anonlastname69,-,Course: test_anon,System,Course viewed,The user with id '181' viewed the course with id '11'.,
"26/10/20, 12:35",anonfirstname69 anonlastname69,-,File: Computational Methods for the Analysis of Learning and Knowledge Building Communities,File,Course module viewed,The user with id '181' viewed the 'resource' activity with course module id '642'.,
"26/10/20, 12:28",anonfirstname69 anonlastname69,-,File: Some basics about descriptives,File,Course module viewed,The user with id '181' viewed the 'resource' activity with course module id '641'.,
"26/10/20, 12:28",anonfirstname69 anonlastname69,-,File: Computational Methods for the Analysis of Learning and Knowledge Building Communities,File,Course module viewed,The user with id '181' viewed the 'resource' activity with course module id '642'.,
"26/10/20, 12:28",anonfirstname69 anonlastname69,-,Course: test_anon,System,Course viewed,The user with id '181' viewed the course with id '11'.,
"26/10/20, 12:23",anonfirstname69 anonlastname69,-,File: Some basics about descriptives,File,Course module viewed,The user with id '181' viewed the 'resource' activity with course module id '641'.,
"26/10/20, 12:23",anonfirstname69 anonlastname69,-,Course: test_anon,System,Course viewed,The user with id '181' viewed the course with id '11'.,
"26/10/20, 12:12",anonfirstname65 anonlastname65,-,Course: test_anon,System,Course viewed,The user with id '177' viewed the course with id '11'.,
"26/10/20, 12:11",anonfirstname65 anonlastname65,-,Assignment: Assignment 1: Working with data,Assignment,The status of the submission has been viewed.,The user with id '177' has viewed the submission status page for the assignment with course module id '623'.,
"26/10/20, 12:11",anonfirstname65 anonlastname65,-,Assignment: Assignment 1: Working with data,Assignment,Course module viewed,The user with id '177' viewed the 'assign' activity with course module id '623'.,
"26/10/20, 12:11",anonfirstname65 anonlastname65,-,Course: test_anon,System,Course viewed,The user with id '177' viewed the course with id '11'.,
"26/10/20, 11:53",anonfirstname66 anonlastname66,-,Course: test_anon,System,Course viewed,The user with id '178' viewed the course with id '11'.,
"26/10/20, 07:45",anonfirstname70 anonlastname70,anonfirstname70 anonlastname70,Course: test_anon,User report,Grade user report viewed,The user with id '182' viewed the user report in the gradebook.,
"26/10/20, 07:45",anonfirstname70 anonlastname70,-,Course: test_anon,System,Course viewed,The user with id '182' viewed the course with id '11'.,
"26/10/20, 07:45",anonfirstname70 anonlastname70,-,Assignment: Assignment 1: Working with data,Assignment,Course module viewed,The user with id '182' viewed the 'assign' activity with course module id '623'.,
"26/10/20, 07:45",anonfirstname70 anonlastname70,-,Assignment: Assignment 1: Working with data,Assignment,The status of the submission has been viewed.,The user with id '182' has viewed the submission status page for the assignment with course module id '623'.,
"26/10/20, 07:45",anonfirstname70 anonlastname70,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Assignment,Course module viewed,The user with id '182' viewed the 'assign' activity with course module id '640'.,
"26/10/20, 07:45",anonfirstname70 anonlastname70,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Assignment,The status of the submission has been viewed.,The user with id '182' has viewed the submission status page for the assignment with course module id '640'.,
"26/10/20, 07:44",anonfirstname70 anonlastname70,-,Course: test_anon,System,Course viewed,The user with id '182' viewed the course with id '11'.,
"25/10/20, 20:13",anonfirstname48 anonlastname48,-,File: Computational Methods for the Analysis of Learning and Knowledge Building Communities,File,Course module viewed,The user with id '160' viewed the 'resource' activity with course module id '642'.,
"25/10/20, 20:03",anonfirstname48 anonlastname48,-,File: Some basics about descriptives,File,Course module viewed,The user with id '160' viewed the 'resource' activity with course module id '641'.,
"25/10/20, 20:01",anonfirstname48 anonlastname48,-,File: Better to be frustrated than bored!,File,Course module viewed,The user with id '160' viewed the 'resource' activity with course module id '643'.,
"25/10/20, 19:46",anonfirstname48 anonlastname48,-,File: Slides of Webinar 2,File,Course module viewed,The user with id '160' viewed the 'resource' activity with course module id '645'.,
"25/10/20, 19:42",anonfirstname48 anonlastname48,-,Course: test_anon,System,Course viewed,The user with id '160' viewed the course with id '11'.,
"25/10/20, 19:42",anonfirstname48 anonlastname48,-,Forum: Announcements,Forum,Discussion viewed,The user with id '160' has viewed the discussion with id '35' in the forum with course module id '600'.,
"25/10/20, 19:42",anonfirstname48 anonlastname48,-,Forum: Announcements,Forum,Course module viewed,The user with id '160' viewed the 'forum' activity with course module id '600'.,
"25/10/20, 19:41",anonfirstname48 anonlastname48,-,Course: test_anon,System,Course viewed,The user with id '160' viewed the course with id '11'.,
"25/10/20, 19:01",anonfirstname60 anonlastname60,-,File: Slides of Webinar 2,File,Course module viewed,The user with id '172' viewed the 'resource' activity with course module id '645'.,
"25/10/20, 19:01",anonfirstname60 anonlastname60,-,File: Computational Methods for the Analysis of Learning and Knowledge Building Communities,File,Course module viewed,The user with id '172' viewed the 'resource' activity with course module id '642'.,
"25/10/20, 19:01",anonfirstname60 anonlastname60,-,File: Some basics about descriptives,File,Course module viewed,The user with id '172' viewed the 'resource' activity with course module id '641'.,
"25/10/20, 19:00",anonfirstname60 anonlastname60,-,Assignment: Assignment 1: Working with data,Assignment,The status of the submission has been viewed.,The user with id '172' has viewed the submission status page for the assignment with course module id '623'.,
"25/10/20, 19:00",anonfirstname60 anonlastname60,-,Assignment: Assignment 1: Working with data,Assignment,Course module viewed,The user with id '172' viewed the 'assign' activity with course module id '623'.,
"25/10/20, 18:46",anonfirstname59 anonlastname59,-,Course: test_anon,System,Course viewed,The user with id '171' viewed the course with id '11'.,
"25/10/20, 18:45",anonfirstname59 anonlastname59,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Assignment,Course module viewed,The user with id '171' viewed the 'assign' activity with course module id '640'.,
"25/10/20, 18:45",anonfirstname59 anonlastname59,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Assignment,The status of the submission has been viewed.,The user with id '171' has viewed the submission status page for the assignment with course module id '640'.,
"25/10/20, 18:45",anonfirstname59 anonlastname59,-,Course: test_anon,System,Course viewed,The user with id '171' viewed the course with id '11'.,
"25/10/20, 16:04",anonfirstname56 anonlastname56,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Assignment,Course module viewed,The user with id '168' viewed the 'assign' activity with course module id '640'.,
"25/10/20, 16:04",anonfirstname56 anonlastname56,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Assignment,The status of the submission has been viewed.,The user with id '168' has viewed the submission status page for the assignment with course module id '640'.,
"25/10/20, 16:04",anonfirstname56 anonlastname56,-,Course: test_anon,System,Course viewed,The user with id '168' viewed the course with id '11'.,
"25/10/20, 14:28",anonfirstname56 anonlastname56,-,File: Slides of Webinar 2,File,Course module viewed,The user with id '168' viewed the 'resource' activity with course module id '645'.,
"25/10/20, 14:27",anonfirstname56 anonlastname56,-,File: Some basics about descriptives,File,Course module viewed,The user with id '168' viewed the 'resource' activity with course module id '641'.,
"25/10/20, 12:55",anonfirstname56 anonlastname56,-,Course: test_anon,System,Course viewed,The user with id '168' viewed the course with id '11'.,
"25/10/20, 12:46",anonfirstname56 anonlastname56,-,File: Better to be frustrated than bored!,File,Course module viewed,The user with id '168' viewed the 'resource' activity with course module id '643'.,
"25/10/20, 12:46",anonfirstname56 anonlastname56,-,URL: Webinar Recording,URL,Course module viewed,The user with id '168' viewed the 'url' activity with course module id '644'.,
"25/10/20, 12:39",anonfirstname56 anonlastname56,-,Course: test_anon,Assignment,Course module instance list viewed,The user with id '168' viewed the instance list for the module 'assign' in the course with id '11'.,
"25/10/20, 12:39",anonfirstname56 anonlastname56,anonfirstname56 anonlastname56,Course: test_anon,User report,Grade user report viewed,The user with id '168' viewed the user report in the gradebook.,
"25/10/20, 11:45",anonfirstname57 anonlastname57,-,Course: test_anon,System,Course viewed,The user with id '169' viewed the course with id '11'.,
"25/10/20, 11:44",anonfirstname57 anonlastname57,-,Course: test_anon,Quiz,Course module instance list viewed,The user with id '169' viewed the instance list for the module 'quiz' in the course with id '11'.,
"25/10/20, 11:44",anonfirstname57 anonlastname57,-,URL: Webinar Recording,URL,Course module viewed,The user with id '169' viewed the 'url' activity with course module id '644'.,
"25/10/20, 11:44",anonfirstname57 anonlastname57,-,File: Slides of Webinar 2,File,Course module viewed,The user with id '169' viewed the 'resource' activity with course module id '645'.,
"25/10/20, 11:44",anonfirstname57 anonlastname57,-,File: Better to be frustrated than bored!,File,Course module viewed,The user with id '169' viewed the 'resource' activity with course module id '643'.,
"25/10/20, 11:44",anonfirstname57 anonlastname57,-,Course: test_anon,System,Course viewed,The user with id '169' viewed the course with id '11'.,
"25/10/20, 11:40",anonfirstname62 anonlastname62,-,Course: test_anon,Assignment,Course module instance list viewed,The user with id '174' viewed the instance list for the module 'assign' in the course with id '11'.,
"25/10/20, 11:40",anonfirstname62 anonlastname62,-,Course: test_anon,System,Course viewed,The user with id '174' viewed the course with id '11'.,
"25/10/20, 11:36",anonfirstname57 anonlastname57,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",File submissions,A file has been uploaded.,The user with id '169' has uploaded a file to the submission with id '532' in the assignment activity with course module id '640'.,
"25/10/20, 11:36",anonfirstname57 anonlastname57,anonfirstname57 anonlastname57,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",File submissions,Submission created.,The user with id '169' created a file submission and uploaded '1' file/s in the assignment with course module id '640'.,
"25/10/20, 11:36",anonfirstname57 anonlastname57,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Online text submissions,An online text has been uploaded.,The user with id '169' has saved an online text submission with id '532' in the assignment activity with course module id '640'.,
"25/10/20, 11:36",anonfirstname57 anonlastname57,anonfirstname57 anonlastname57,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Online text submissions,Submission created.,The user with id '169' created an online text submission with '19' words in the assignment with course module id '640'.,
"25/10/20, 11:36",anonfirstname57 anonlastname57,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Assignment,A submission has been submitted.,The user with id '169' has submitted the submission with id '532' for the assignment with course module id '640'.,
"25/10/20, 11:36",anonfirstname57 anonlastname57,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Assignment,The status of the submission has been viewed.,The user with id '169' has viewed the submission status page for the assignment with course module id '640'.,
"25/10/20, 11:34",anonfirstname57 anonlastname57,anonfirstname57 anonlastname57,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Assignment,Submission form viewed.,The user with id '169' viewed their submission for the assignment with course module id '640'.,
"25/10/20, 11:34",anonfirstname57 anonlastname57,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Assignment,The status of the submission has been viewed.,The user with id '169' has viewed the submission status page for the assignment with course module id '640'.,
"25/10/20, 11:34",anonfirstname57 anonlastname57,-,Course: test_anon,Assignment,Course module instance list viewed,The user with id '169' viewed the instance list for the module 'assign' in the course with id '11'.,
"25/10/20, 10:28",anonfirstname57 anonlastname57,-,File: Slides of Webinar 2,File,Course module viewed,The user with id '169' viewed the 'resource' activity with course module id '645'.,
"25/10/20, 10:28",anonfirstname57 anonlastname57,-,Course: test_anon,System,Course viewed,The user with id '169' viewed the course with id '11'.,
"25/10/20, 09:33",anonfirstname57 anonlastname57,-,File: Some basics about descriptives,File,Course module viewed,The user with id '169' viewed the 'resource' activity with course module id '641'.,
"25/10/20, 09:14",anonfirstname57 anonlastname57,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Assignment,Course module viewed,The user with id '169' viewed the 'assign' activity with course module id '640'.,
"25/10/20, 09:14",anonfirstname57 anonlastname57,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Assignment,The status of the submission has been viewed.,The user with id '169' has viewed the submission status page for the assignment with course module id '640'.,
"25/10/20, 08:54",anonfirstname57 anonlastname57,-,File: Slides of Webinar 2,File,Course module viewed,The user with id '169' viewed the 'resource' activity with course module id '645'.,
"25/10/20, 08:52",anonfirstname57 anonlastname57,-,URL: Webinar Recording,URL,Course module viewed,The user with id '169' viewed the 'url' activity with course module id '644'.,
"25/10/20, 08:51",anonfirstname57 anonlastname57,-,URL: Syllabus info SVHI.06.016 (20/21 A block mode),URL,Course module viewed,The user with id '169' viewed the 'url' activity with course module id '603'.,
"25/10/20, 08:50",anonfirstname57 anonlastname57,-,Course: test_anon,System,Course viewed,The user with id '169' viewed the course with id '11'.,
"25/10/20, 07:48",anonfirstname31 anonlastname31,-,File: Slides of Webinar 2,File,Course module viewed,The user with id '143' viewed the 'resource' activity with course module id '645'.,
"25/10/20, 07:47",anonfirstname31 anonlastname31,-,Course: test_anon,System,Course viewed,The user with id '143' viewed the course with id '11'.,
"25/10/20, 07:07",anonfirstname31 anonlastname31,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Assignment,Course module viewed,The user with id '143' viewed the 'assign' activity with course module id '640'.,
"25/10/20, 07:07",anonfirstname31 anonlastname31,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Assignment,The status of the submission has been viewed.,The user with id '143' has viewed the submission status page for the assignment with course module id '640'.,
"25/10/20, 07:06",anonfirstname31 anonlastname31,-,Course: test_anon,System,Course viewed,The user with id '143' viewed the course with id '11'.,
"25/10/20, 05:14",anonfirstname64 anonlastname64,-,Course: test_anon,System,Course viewed,The user with id '176' viewed the course with id '11'.,
"25/10/20, 04:50",anonfirstname64 anonlastname64,-,Course: test_anon,System,Course viewed,The user with id '176' viewed the course with id '11'.,
"24/10/20, 16:38",anonfirstname62 anonlastname62,-,Course: test_anon,Assignment,Course module instance list viewed,The user with id '174' viewed the instance list for the module 'assign' in the course with id '11'.,
"24/10/20, 16:38",anonfirstname62 anonlastname62,-,Course: test_anon,System,Course viewed,The user with id '174' viewed the course with id '11'.,
"24/10/20, 15:46",anonfirstname60 anonlastname60,-,Quiz: Super-Short Quiz for revisiting Week 2 (0.125 out of 2 bonus points),Quiz,Course module viewed,The user with id '172' viewed the 'quiz' activity with course module id '616'.,
"24/10/20, 15:46",anonfirstname60 anonlastname60,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Assignment,Course module viewed,The user with id '172' viewed the 'assign' activity with course module id '640'.,
"24/10/20, 15:46",anonfirstname60 anonlastname60,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Assignment,The status of the submission has been viewed.,The user with id '172' has viewed the submission status page for the assignment with course module id '640'.,
"24/10/20, 15:45",anonfirstname60 anonlastname60,anonfirstname60 anonlastname60,Course: test_anon,System,Course user report viewed,The user with id '172' viewed the user report for the course with id '11' for user with id '172'.,
"24/10/20, 12:27",anonfirstname56 anonlastname56,-,Assignment: Assignment 1: Working with data,Assignment,Course module viewed,The user with id '168' viewed the 'assign' activity with course module id '623'.,
"24/10/20, 12:27",anonfirstname56 anonlastname56,-,Assignment: Assignment 1: Working with data,Assignment,The status of the submission has been viewed.,The user with id '168' has viewed the submission status page for the assignment with course module id '623'.,
"24/10/20, 12:27",anonfirstname56 anonlastname56,-,Course: test_anon,Assignment,Course module instance list viewed,The user with id '168' viewed the instance list for the module 'assign' in the course with id '11'.,
"24/10/20, 11:06",anonfirstname64 anonlastname64,-,Course: test_anon,Assignment,Course module instance list viewed,The user with id '176' viewed the instance list for the module 'assign' in the course with id '11'.,
"24/10/20, 08:26",anonfirstname73 anonlastname73,-,Course: test_anon,System,Course viewed,The user with id '185' viewed the course with id '11'.,
"24/10/20, 08:26",anonfirstname73 anonlastname73,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Assignment,Course module viewed,The user with id '185' viewed the 'assign' activity with course module id '640'.,
"24/10/20, 08:26",anonfirstname73 anonlastname73,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Assignment,The status of the submission has been viewed.,The user with id '185' has viewed the submission status page for the assignment with course module id '640'.,
"24/10/20, 08:26",anonfirstname73 anonlastname73,anonfirstname73 anonlastname73,Course: test_anon,User report,Grade user report viewed,The user with id '185' viewed the user report in the gradebook.,
"24/10/20, 08:25",anonfirstname73 anonlastname73,-,Forum: Announcements,Forum,Discussion viewed,The user with id '185' has viewed the discussion with id '35' in the forum with course module id '600'.,
"24/10/20, 08:25",anonfirstname73 anonlastname73,-,Forum: Announcements,Forum,Course module viewed,The user with id '185' viewed the 'forum' activity with course module id '600'.,
"24/10/20, 06:52",anonfirstname51 anonlastname51,-,Assignment: Assignment 1: Working with data,Assignment,Course module viewed,The user with id '163' viewed the 'assign' activity with course module id '623'.,
"24/10/20, 06:52",anonfirstname51 anonlastname51,-,Assignment: Assignment 1: Working with data,Assignment,The status of the submission has been viewed.,The user with id '163' has viewed the submission status page for the assignment with course module id '623'.,
"24/10/20, 06:52",anonfirstname51 anonlastname51,-,Course: test_anon,System,Course viewed,The user with id '163' viewed the course with id '11'.,
"24/10/20, 06:51",anonfirstname51 anonlastname51,anonfirstname51 anonlastname51,Course: test_anon,System,Course user report viewed,The user with id '163' viewed the user report for the course with id '11' for user with id '163'.,
"24/10/20, 06:38",anonfirstname67 anonlastname67,-,Course: test_anon,System,Course viewed,The user with id '179' viewed the course with id '11'.,
"24/10/20, 06:16",anonfirstname62 anonlastname62,-,Course: test_anon,Assignment,Course module instance list viewed,The user with id '174' viewed the instance list for the module 'assign' in the course with id '11'.,
"24/10/20, 06:16",anonfirstname62 anonlastname62,-,Course: test_anon,System,Course viewed,The user with id '174' viewed the course with id '11'.,
"24/10/20, 04:45",anonfirstname31 anonlastname31,-,Course: test_anon,System,Course viewed,The user with id '143' viewed the course with id '11'.,
"23/10/20, 19:37",anonfirstname62 anonlastname62,-,Course: test_anon,Assignment,Course module instance list viewed,The user with id '174' viewed the instance list for the module 'assign' in the course with id '11'.,
"23/10/20, 17:36",anonfirstname62 anonlastname62,-,Course: test_anon,Assignment,Course module instance list viewed,The user with id '174' viewed the instance list for the module 'assign' in the course with id '11'.,
"23/10/20, 17:36",anonfirstname62 anonlastname62,-,Course: test_anon,System,Course viewed,The user with id '174' viewed the course with id '11'.,
"23/10/20, 17:21",anonfirstname68 anonlastname68,-,URL: Join the Webinar,URL,Course module viewed,The user with id '180' viewed the 'url' activity with course module id '639'.,
"23/10/20, 17:20",anonfirstname68 anonlastname68,-,Course: test_anon,System,Course viewed,The user with id '180' viewed the course with id '11'.,
"23/10/20, 17:20",anonfirstname68 anonlastname68,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Assignment,Course module viewed,The user with id '180' viewed the 'assign' activity with course module id '640'.,
"23/10/20, 17:20",anonfirstname68 anonlastname68,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Assignment,The status of the submission has been viewed.,The user with id '180' has viewed the submission status page for the assignment with course module id '640'.,
"23/10/20, 16:57",anonfirstname68 anonlastname68,-,Course: test_anon,System,Course viewed,The user with id '180' viewed the course with id '11'.,
"23/10/20, 16:11",anonfirstname68 anonlastname68,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Assignment,Course module viewed,The user with id '180' viewed the 'assign' activity with course module id '640'.,
"23/10/20, 16:11",anonfirstname68 anonlastname68,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Assignment,The status of the submission has been viewed.,The user with id '180' has viewed the submission status page for the assignment with course module id '640'.,
"23/10/20, 16:04",anonfirstname68 anonlastname68,-,Course: test_anon,System,Course viewed,The user with id '180' viewed the course with id '11'.,
"23/10/20, 14:18",anonfirstname56 anonlastname56,-,Course: test_anon,System,Course viewed,The user with id '168' viewed the course with id '11'.,
"23/10/20, 13:19",anonfirstname62 anonlastname62,-,Course: test_anon,Assignment,Course module instance list viewed,The user with id '174' viewed the instance list for the module 'assign' in the course with id '11'.,
"23/10/20, 13:19",anonfirstname62 anonlastname62,-,Course: test_anon,System,Course viewed,The user with id '174' viewed the course with id '11'.,
"23/10/20, 12:50",anonfirstname12 anonlastname12,anonfirstname71 anonlastname71,Course: test_anon,System,User profile viewed,The user with id '124' viewed the profile for the user with id '183' in the course with id '11'.,
"23/10/20, 12:50",anonfirstname12 anonlastname12,-,Course: test_anon,System,User list viewed,The user with id '124' viewed the list of users in the course with id '11'.,
"23/10/20, 12:32",anonfirstname12 anonlastname12,-,Course: test_anon,System,Course viewed,The user with id '124' viewed the course with id '11'.,
"23/10/20, 12:32",anonfirstname66 anonlastname66,-,Course: test_anon,System,Course viewed,The user with id '178' viewed the course with id '11'.,
"23/10/20, 12:29",anonfirstname66 anonlastname66,-,Course: test_anon,System,Course viewed,The user with id '178' viewed the course with id '11'.,
"23/10/20, 12:28",anonfirstname12 anonlastname12,-,Page: what,Page,Course module viewed,The user with id '124' viewed the 'page' activity with course module id '622'.,
"23/10/20, 12:27",anonfirstname12 anonlastname12,-,URL: Learning Analytics Playlist,URL,Course module viewed,The user with id '124' viewed the 'url' activity with course module id '604'.,
"23/10/20, 12:27",anonfirstname12 anonlastname12,-,Course: test_anon,System,Course viewed,The user with id '124' viewed the course with id '11'.,
"23/10/20, 11:51",anonfirstname12 anonlastname12,-,Forum: Announcements,Forum,Discussion viewed,The user with id '124' has viewed the discussion with id '35' in the forum with course module id '600'.,
"23/10/20, 11:51",anonfirstname12 anonlastname12,-,Forum: Announcements,Forum,Course module viewed,The user with id '124' viewed the 'forum' activity with course module id '600'.,
"23/10/20, 11:40",anonfirstname64 anonlastname64,-,Course: test_anon,Assignment,Course module instance list viewed,The user with id '176' viewed the instance list for the module 'assign' in the course with id '11'.,
"23/10/20, 11:37",anonfirstname64 anonlastname64,-,Course: test_anon,Assignment,Course module instance list viewed,The user with id '176' viewed the instance list for the module 'assign' in the course with id '11'.,
"23/10/20, 11:37",anonfirstname64 anonlastname64,-,Forum: Announcements,Forum,Course module viewed,The user with id '176' viewed the 'forum' activity with course module id '600'.,
"23/10/20, 11:30",anonfirstname60 anonlastname60,-,Forum: Announcements,Forum,Discussion viewed,The user with id '172' has viewed the discussion with id '35' in the forum with course module id '600'.,
"23/10/20, 11:30",anonfirstname60 anonlastname60,-,Course: test_anon,System,Course viewed,The user with id '172' viewed the course with id '11'.,
"23/10/20, 10:58",anonfirstname73 anonlastname73,-,Course: test_anon,System,Course viewed,The user with id '185' viewed the course with id '11'.,
"23/10/20, 08:43",anonfirstname56 anonlastname56,anonfirstname56 anonlastname56,Course: test_anon,User report,Grade user report viewed,The user with id '168' viewed the user report in the gradebook.,
"23/10/20, 08:43",anonfirstname56 anonlastname56,-,Course: test_anon,System,Course viewed,The user with id '168' viewed the course with id '11'.,
"23/10/20, 08:42",anonfirstname56 anonlastname56,-,Forum: Announcements,Forum,Discussion viewed,The user with id '168' has viewed the discussion with id '35' in the forum with course module id '600'.,
"23/10/20, 08:42",anonfirstname56 anonlastname56,-,Forum: Announcements,Forum,Course module viewed,The user with id '168' viewed the 'forum' activity with course module id '600'.,
"23/10/20, 08:42",anonfirstname56 anonlastname56,-,Course: test_anon,System,Course viewed,The user with id '168' viewed the course with id '11'.,
"23/10/20, 07:53",anonfirstname62 anonlastname62,-,Course: test_anon,Assignment,Course module instance list viewed,The user with id '174' viewed the instance list for the module 'assign' in the course with id '11'.,
"23/10/20, 06:34",anonfirstname31 anonlastname31,-,Course: test_anon,System,Course viewed,The user with id '143' viewed the course with id '11'.,
"23/10/20, 06:33",anonfirstname31 anonlastname31,-,File: Slides of Webinar 2,File,Course module viewed,The user with id '143' viewed the 'resource' activity with course module id '645'.,
"23/10/20, 06:33",anonfirstname31 anonlastname31,-,Course: test_anon,System,Course viewed,The user with id '143' viewed the course with id '11'.,
"23/10/20, 06:32",anonfirstname31 anonlastname31,-,Forum: Announcements,Forum,Discussion viewed,The user with id '143' has viewed the discussion with id '35' in the forum with course module id '600'.,
"23/10/20, 06:32",anonfirstname31 anonlastname31,-,Forum: Announcements,Forum,Course module viewed,The user with id '143' viewed the 'forum' activity with course module id '600'.,
"23/10/20, 06:32",anonfirstname31 anonlastname31,-,Course: test_anon,System,Course viewed,The user with id '143' viewed the course with id '11'.,
"23/10/20, 06:00",anonfirstname62 anonlastname62,-,Assignment: Assignment 1: Working with data,Assignment,The status of the submission has been viewed.,The user with id '174' has viewed the submission status page for the assignment with course module id '623'.,
"23/10/20, 06:00",anonfirstname62 anonlastname62,-,Assignment: Assignment 1: Working with data,Assignment,Course module viewed,The user with id '174' viewed the 'assign' activity with course module id '623'.,
"23/10/20, 06:00",anonfirstname62 anonlastname62,-,Course: test_anon,Assignment,Course module instance list viewed,The user with id '174' viewed the instance list for the module 'assign' in the course with id '11'.,
"23/10/20, 05:59",anonfirstname62 anonlastname62,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Assignment,The status of the submission has been viewed.,The user with id '174' has viewed the submission status page for the assignment with course module id '640'.,
"23/10/20, 05:59",anonfirstname62 anonlastname62,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Assignment,Course module viewed,The user with id '174' viewed the 'assign' activity with course module id '640'.,
"23/10/20, 05:59",anonfirstname62 anonlastname62,-,Course: test_anon,System,Course viewed,The user with id '174' viewed the course with id '11'.,
"23/10/20, 05:59",anonfirstname62 anonlastname62,-,Forum: Announcements,Forum,Discussion viewed,The user with id '174' has viewed the discussion with id '35' in the forum with course module id '600'.,
"23/10/20, 05:58",anonfirstname62 anonlastname62,-,Forum: Announcements,Forum,Course module viewed,The user with id '174' viewed the 'forum' activity with course module id '600'.,
"23/10/20, 05:58",anonfirstname62 anonlastname62,-,Course: test_anon,Assignment,Course module instance list viewed,The user with id '174' viewed the instance list for the module 'assign' in the course with id '11'.,
"22/10/20, 17:43",anonfirstname48 anonlastname48,-,Forum: Announcements,Forum,Some content has been posted.,The user with id '160' has posted content in the forum post with id '275' in the discussion '35' located in the forum with course module id '600'.,
"22/10/20, 17:43",anonfirstname48 anonlastname48,-,Forum: Announcements,Forum,Post created,The user with id '160' has created the post with id '275' in the discussion with id '35' in the forum with course module id '600'.,
"22/10/20, 17:42",anonfirstname48 anonlastname48,-,Forum: Announcements,Forum,Discussion viewed,The user with id '160' has viewed the discussion with id '35' in the forum with course module id '600'.,
"22/10/20, 17:42",anonfirstname48 anonlastname48,-,Course: test_anon,System,Course viewed,The user with id '160' viewed the course with id '11'.,
"22/10/20, 17:42",anonfirstname48 anonlastname48,-,File: Some basics about descriptives,File,Course module viewed,The user with id '160' viewed the 'resource' activity with course module id '641'.,
"22/10/20, 17:41",anonfirstname48 anonlastname48,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Assignment,Course module viewed,The user with id '160' viewed the 'assign' activity with course module id '640'.,
"22/10/20, 17:41",anonfirstname48 anonlastname48,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Assignment,The status of the submission has been viewed.,The user with id '160' has viewed the submission status page for the assignment with course module id '640'.,
"22/10/20, 17:41",anonfirstname48 anonlastname48,-,File: Computational Methods for the Analysis of Learning and Knowledge Building Communities,File,Course module viewed,The user with id '160' viewed the 'resource' activity with course module id '642'.,
"22/10/20, 17:40",anonfirstname48 anonlastname48,-,File: Some basics about descriptives,File,Course module viewed,The user with id '160' viewed the 'resource' activity with course module id '641'.,
"22/10/20, 17:40",anonfirstname48 anonlastname48,-,Course: test_anon,System,Course viewed,The user with id '160' viewed the course with id '11'.,
"22/10/20, 17:17",anonfirstname31 anonlastname31,-,Course: test_anon,System,Course viewed,The user with id '143' viewed the course with id '11'.,
"22/10/20, 14:01",anonfirstname31 anonlastname31,-,Course: test_anon,System,Course viewed,The user with id '143' viewed the course with id '11'.,
